id	lat	lon	title	description	icon	iconSize	iconOffset
2217	56.647281	32.270225	Андреапольский район	г.Андреаполь, пл.Ленина, д.2	/static/images/tik.png	18,32	-9,-32
2218	57.785373	36.698569	Бежецкий район	г.Бежецк, ул.Большая, д.43	/static/images/tik.png	18,32	-9,-32
2219	55.839289	32.939847	Бельский район	г.Белый, пл.К.Маркса, д.4	/static/images/tik.png	18,32	-9,-32
2220	57.871107	34.066676	Бологовский район	г.Бологое, ул.Кирова, д.13	/static/images/tik.png	18,32	-9,-32
2221	58.658678	37.259297	Весьегонский район	г.Весьегонск, ул.Коммунистическая, д.16	/static/images/tik.png	18,32	-9,-32
2222	57.584487	34.538767	Вышневолоцкий район	г.Вышний Волочек, ул.Большая Садовая, д.85/89	/static/images/tik.png	18,32	-9,-32
2223	57.584487	34.538767	Вышний Волочок	г.Вышний Волочек, Казанский проспект, д.17	/static/images/tik.png	18,32	-9,-32
2224	56.8794166317	37.3473857716	Кимры	г.Кимры, ул.Урицкого, д.70	/static/images/tik.png	18,32	-9,-32
2225	56.259778	34.323262	Ржев	г.Ржев, ул.Партизанская, д.33	/static/images/tik.png	18,32	-9,-32
2226	57.049632	34.966949	Торжок	г.Торжок, Новгородская наб., д.1а	/static/images/tik.png	18,32	-9,-32
2227	55.850201	32.26868	Жарковский район	п.Жарковский, ул.Советская, д.54	/static/images/tik.png	18,32	-9,-32
2228	56.255247	32.083438	Западнодвинский район	г.Западная Двина, ул.Кирова, д.10	/static/images/tik.png	18,32	-9,-32
2229	57.149142	33.120831	ЗАТО Солнечный	ЗАТО Солнечный, ул.Новая, д.55	/static/images/tik.png	18,32	-9,-32
2230	56.171272	34.577224	Зубцовский район	г.Зубцов, пер.Образцова, д.1-а	/static/images/tik.png	18,32	-9,-32
2231	56.855526	35.89225	Калининский район	г.Тверь, наб.р.Лазури, д.3	/static/images/tik.png	18,32	-9,-32
2232	57.238936	37.832404	Калязинский район	г.Калязин, ул.Центральная, д.1	/static/images/tik.png	18,32	-9,-32
2233	57.359065	37.61176	Кашинский район	г.Кашин, ул.Луначарского, д.20	/static/images/tik.png	18,32	-9,-32
2234	57.584598	37.297889	Кесовогорский район	п.Кесова Гора, ул.Московская, д.6	/static/images/tik.png	18,32	-9,-32
2235	56.871709	37.352884	Кимрский район	район &quot;Кимрский район&quot;, город Кимры, ул.Урицкого, д.15	/static/images/tik.png	18,32	-9,-32
2236	56.715707	36.778761	Конаковский район	г.Конаково, ул.Энергетиков, д.13	/static/images/tik.png	18,32	-9,-32
2237	58.061431	37.119879	Краснохолмский район	г.Красный Холм, пл.К.Маркса, д.10	/static/images/tik.png	18,32	-9,-32
2238	57.027316	34.165329	Кувшиновский район	г.Кувшиново, ул.Советская, д.33	/static/images/tik.png	18,32	-9,-32
2239	58.2859825615	35.5211325176	Лесной район	с.Лесное, ул.Советская, д.3	/static/images/tik.png	18,32	-9,-32
2240	57.123641	35.464293	Лихославльский район	г.Лихославль, ул.Первомайская, д.6	/static/images/tik.png	18,32	-9,-32
2241	57.793212	35.88068	Максатихинский район	поселок Максатиха, площадь Свободы, д.2	/static/images/tik.png	18,32	-9,-32
2242	55.561461	37.86372	Молоковский район	п.Молоково, ул.Ленина, д.13	/static/images/tik.png	18,32	-9,-32
2243	56.261713	32.825725	Нелидовский район	г.Нелидово, пл.Ленина, д.3	/static/images/tik.png	18,32	-9,-32
2244	56.208084	33.491664	Оленинский район	пгт.Оленино, ул.Октябрьская, д.7	/static/images/tik.png	18,32	-9,-32
2245	57.149142	33.120831	Осташковский район	г.Осташков, просп.Ленинский, д.46	/static/images/tik.png	18,32	-9,-32
2246	56.926942	32.733621	Пеновский район	п.Пено, ул.249 Стрелковой дивизии, д.33	/static/images/tik.png	18,32	-9,-32
2247	56.85467	35.861213	Тверь (Пролетарский район)	г.Тверь, пр.Калинина, д.62	/static/images/tik.png	18,32	-9,-32
2248	57.341802	36.045305	Рамешковский район	поселок Рамешки, улица Советская, дом 20, каб. 5	/static/images/tik.png	18,32	-9,-32
2249	58.45983	36.41586	Сандовский район	п.Сандово, ул.Советская, д.11	/static/images/tik.png	18,32	-9,-32
2250	56.851879	33.455184	Селижаровский район	п.Селижарово, ул.Ленина, д.12	/static/images/tik.png	18,32	-9,-32
2251	57.780699	37.159297	Сонковский район	п.Сонково, ул.Клубная, д.2a	/static/images/tik.png	18,32	-9,-32
2252	57.103237	34.467091	Спировский район	пос.Спирово, пл.Советская, д.5	/static/images/tik.png	18,32	-9,-32
2253	56.509101	34.935068	Старицкий район	город Старица, Александра Завидова, 11	/static/images/tik.png	18,32	-9,-32
2254	57.049632	34.966949	Торжокский район	г.Торжок, ул.Луначарского, д.2	/static/images/tik.png	18,32	-9,-32
2255	57.878856	35.013365	Удомельский район	г.Удомля, ул.Попова, д.22	/static/images/tik.png	18,32	-9,-32
2256	57.479952	33.704161	Фировский район	пос.Фирово, ул.Советская, д.21	/static/images/tik.png	18,32	-9,-32
2257	56.858897	35.912624	Тверь (Центральный район)	г.Тверь, ул.Советская, д.34	/static/images/tik.png	18,32	-9,-32
2258	56.8695	35.890085	Тверь (Заволжский район)	г.Тверь, ул.Горького, д.130	/static/images/tik.png	18,32	-9,-32
2259	57.860833	33.675556	Озерный	ЗАТО Озерный, ул.Победы, д.1а	/static/images/tik.png	18,32	-9,-32
2260	56.848783	35.944631	Тверь (Московский район)	г.Тверь, пл. Гагарина, д.3	/static/images/tik.png	18,32	-9,-32
2261	56.259778	34.323262	Ржевский район	г.Ржев, ул.Ленина, д.11	/static/images/tik.png	18,32	-9,-32
2262	56.502087	31.63923	Торопецкий район	г.Торопец, ул.Октябрьская, д.53	/static/images/tik.png	18,32	-9,-32
2263	66.530937	66.602425	Ямало-Ненецкий автономный округ	г. Салехард, Республики, 72	/static/images/tik.png	18,32	-9,-32
2264	64.4373740886	76.4688549936	Губкинский	Ямало-Ненецкий автономный округ, город Губкинский, 5 микрорайон, 38	/static/images/tik.png	18,32	-9,-32
2265	66.6609194745	66.3813426532	Лабытнанги	Ямало-Ненецкий автономный округ, город Лабытнанги, Школьная, 34	/static/images/tik.png	18,32	-9,-32
2266	63.7831683497	74.5264032483	Муравленко	Ямало-Ненецкий автономный округ, город Муравленко, Ленина, 80	/static/images/tik.png	18,32	-9,-32
2267	66.5299607286	66.6129381582	Салехард	Ямало-Ненецкий автономный округ, город Салехард, Свердлова, 48	/static/images/tik.png	18,32	-9,-32
2268	65.7139132711	82.4372954294	Красноселькупский район	Ямало-Ненецкий автономный округ, Красноселькупский район, Советская, 18	/static/images/tik.png	18,32	-9,-32
2269	65.5359308843	72.5191635825	Надымский район	Ямало-Ненецкий автономный округ, Надымский район, Зверева, 5	/static/images/tik.png	18,32	-9,-32
2270	66.5561354627	67.7944135107	Приуральский район	Ямало-Ненецкий автономный округ, Приуральский район, Советская, 16	/static/images/tik.png	18,32	-9,-32
